series_id,forecast_timestamp_utc,horizon_steps_15m,energy_wh_pred,cfp_g_pred
site_f5bcf8a88a,2025-12-15T15:45:00+00:00,4,195.1185,5.67078403
site_ad3433ffac,2025-12-15T16:00:00+00:00,4,275.68364062,9.26297032
site_e726c7cce5,2025-12-15T16:00:00+00:00,4,144.77782118,4.86453479
site_f5bcf8a88a,2025-12-15T16:00:00+00:00,4,256.00095139,7.43793323
site_ad3433ffac,2025-12-15T16:15:00+00:00,4,175.0144375,5.8804851
site_e726c7cce5,2025-12-15T16:15:00+00:00,4,119.34915538,4.01013162
site_f5bcf8a88a,2025-12-15T16:15:00+00:00,4,251.71299566,7.31052158
site_ad3433ffac,2025-12-15T16:30:00+00:00,4,348.30369358,11.7030041
site_e726c7cce5,2025-12-15T16:30:00+00:00,4,235.26821528,7.90501203
site_f5bcf8a88a,2025-12-15T16:30:00+00:00,4,424.28210243,12.32115225
site_ad3433ffac,2025-12-15T16:45:00+00:00,4,167.8370816,5.63932594
site_e726c7cce5,2025-12-15T16:45:00+00:00,4,423.74542144,14.23784616
site_f5bcf8a88a,2025-12-15T16:45:00+00:00,4,268.09263021,7.78540998
site_ad3433ffac,2025-12-15T17:00:00+00:00,4,312.02669705,10.48409702
site_e726c7cce5,2025-12-15T17:00:00+00:00,4,379.87094227,12.76366366
site_f5bcf8a88a,2025-12-15T17:00:00+00:00,4,244.5697717,7.10230617
site_ad3433ffac,2025-12-15T17:15:00+00:00,4,248.2972934,8.34278906
site_e726c7cce5,2025-12-15T17:15:00+00:00,4,172.31740625,5.78986485
site_f5bcf8a88a,2025-12-15T17:15:00+00:00,4,165.75806163,4.81361411
site_ad3433ffac,2025-12-15T17:30:00+00:00,4,385.73922396,12.96083793
site_e726c7cce5,2025-12-15T17:30:00+00:00,4,218.54607899,7.34314825
site_f5bcf8a88a,2025-12-15T17:30:00+00:00,4,263.18428993,7.64287178
site_ad3433ffac,2025-12-15T17:45:00+00:00,4,415.56234288,13.96289472
site_e726c7cce5,2025-12-15T17:45:00+00:00,4,274.43174089,9.22090649
site_f5bcf8a88a,2025-12-15T17:45:00+00:00,4,252.76144444,7.34019235
site_ad3433ffac,2025-12-15T18:00:00+00:00,4,171.37683507,5.75826166
site_e726c7cce5,2025-12-15T18:00:00+00:00,4,133.16980339,4.47450539
site_f5bcf8a88a,2025-12-15T18:00:00+00:00,4,130.52092361,3.79032762
site_ad3433ffac,2025-12-15T18:15:00+00:00,4,294.62313021,9.89933718
site_e726c7cce5,2025-12-15T18:15:00+00:00,4,295.64338585,9.93361776
site_f5bcf8a88a,2025-12-15T18:15:00+00:00,4,164.78090451,4.78523747
site_ad3433ffac,2025-12-15T18:30:00+00:00,4,187.46003559,6.2986572
site_e726c7cce5,2025-12-15T18:30:00+00:00,4,140.53936719,4.72212274
site_f5bcf8a88a,2025-12-15T18:30:00+00:00,4,88.72087326,2.57645416
site_ad3433ffac,2025-12-15T18:45:00+00:00,4,284.52318142,9.5599789
site_e726c7cce5,2025-12-15T18:45:00+00:00,4,244.24201389,8.20653167
site_f5bcf8a88a,2025-12-15T18:45:00+00:00,4,183.9326684,5.34140469
site_ad3433ffac,2025-12-15T19:00:00+00:00,4,88.26897135,2.96583744
site_e726c7cce5,2025-12-15T19:00:00+00:00,4,66.65600434,2.23964175
site_f5bcf8a88a,2025-12-15T19:00:00+00:00,4,129.02629253,3.74692354
site_ad3433ffac,2025-12-15T19:15:00+00:00,4,70.364875,2.3642598
site_e726c7cce5,2025-12-15T19:15:00+00:00,4,91.31501345,3.06818445
site_f5bcf8a88a,2025-12-15T19:15:00+00:00,4,67.09480642,1.94843318
site_ad3433ffac,2025-12-15T19:30:00+00:00,4,162.48302431,5.45942962
site_e726c7cce5,2025-12-15T19:30:00+00:00,4,100.31963238,3.37073965
site_f5bcf8a88a,2025-12-15T19:30:00+00:00,4,234.08342795,6.79778275
site_ad3433ffac,2025-12-15T19:45:00+00:00,4,132.46598524,4.4508571
site_e726c7cce5,2025-12-15T19:45:00+00:00,4,120.49069922,4.04848749
site_f5bcf8a88a,2025-12-15T19:45:00+00:00,4,222.54880642,6.46281734
site_ad3433ffac,2025-12-15T20:00:00+00:00,4,190.89618316,6.41411175
site_e726c7cce5,2025-12-15T20:00:00+00:00,4,89.34193707,3.00188909
site_f5bcf8a88a,2025-12-15T20:00:00+00:00,4,144.99039323,4.21052102
site_ad3433ffac,2025-12-15T20:15:00+00:00,4,242.55206337,8.14974933
site_e726c7cce5,2025-12-15T20:15:00+00:00,4,143.59897092,4.82492542
site_f5bcf8a88a,2025-12-15T20:15:00+00:00,4,156.19878733,4.53601278
site_ad3433ffac,2025-12-15T20:30:00+00:00,4,100.38500521,3.37293617
site_e726c7cce5,2025-12-15T20:30:00+00:00,4,106.82507292,3.58932245
site_f5bcf8a88a,2025-12-15T20:30:00+00:00,4,115.76257465,3.36174517
site_ad3433ffac,2025-12-15T20:45:00+00:00,4,476.42075694,16.00773743
site_e726c7cce5,2025-12-15T20:45:00+00:00,4,297.48287326,9.99542454
site_f5bcf8a88a,2025-12-15T20:45:00+00:00,4,156.37143837,4.54102657
site_ad3433ffac,2025-12-15T21:00:00+00:00,4,561.67879774,18.8724076
site_e726c7cce5,2025-12-15T21:00:00+00:00,4,569.25948351,19.12711865
site_f5bcf8a88a,2025-12-15T21:00:00+00:00,4,253.16579948,7.35193482
site_ad3433ffac,2025-12-15T21:15:00+00:00,4,36.25573611,1.21819273
site_e726c7cce5,2025-12-15T21:15:00+00:00,4,119.52166927,4.01592809
site_f5bcf8a88a,2025-12-15T21:15:00+00:00,4,289.49000694,8.4067898
site_ad3433ffac,2025-12-15T21:30:00+00:00,4,67.18609201,2.25745269
site_e726c7cce5,2025-12-15T21:30:00+00:00,4,86.80975651,2.91680782
site_f5bcf8a88a,2025-12-15T21:30:00+00:00,4,91.66850955,2.66205352
site_ad3433ffac,2025-12-15T21:45:00+00:00,4,82.62279427,2.77612589
site_e726c7cce5,2025-12-15T21:45:00+00:00,4,68.77582552,2.31086774
site_f5bcf8a88a,2025-12-15T21:45:00+00:00,4,87.79467448,2.54955735
site_ad3433ffac,2025-12-15T22:00:00+00:00,4,25.91230382,0.87065341
site_e726c7cce5,2025-12-15T22:00:00+00:00,4,56.29344444,1.89145973
site_f5bcf8a88a,2025-12-15T22:00:00+00:00,4,69.31642969,2.01294912
site_ad3433ffac,2025-12-15T22:15:00+00:00,4,203.42865191,6.8352027
site_e726c7cce5,2025-12-15T22:15:00+00:00,4,630.01042014,21.16835012
site_f5bcf8a88a,2025-12-15T22:15:00+00:00,4,704.54405035,20.45995922
site_ad3433ffac,2025-12-15T22:30:00+00:00,4,207.09116319,6.95826308
site_e726c7cce5,2025-12-15T22:30:00+00:00,4,95.95185981,3.22398249
site_f5bcf8a88a,2025-12-15T22:30:00+00:00,4,366.80495399,10.65201586
site_ad3433ffac,2025-12-15T22:45:00+00:00,4,227.78994705,7.65374222
site_e726c7cce5,2025-12-15T22:45:00+00:00,4,29.62831944,0.99551153
site_f5bcf8a88a,2025-12-15T22:45:00+00:00,4,211.98417187,6.15602035
site_ad3433ffac,2025-12-15T23:00:00+00:00,4,102.91983854,3.45810657
site_e726c7cce5,2025-12-15T23:00:00+00:00,4,2269.75381727,76.26372826
site_f5bcf8a88a,2025-12-15T23:00:00+00:00,4,74.68485764,2.16884827
site_ad3433ffac,2025-12-15T23:15:00+00:00,4,255.41192188,8.58184058
site_e726c7cce5,2025-12-15T23:15:00+00:00,4,1362.79446658,45.78989408
site_f5bcf8a88a,2025-12-15T23:15:00+00:00,4,152.65362847,4.43306137
site_ad3433ffac,2025-12-15T23:30:00+00:00,4,253.66256076,8.52306204
site_e726c7cce5,2025-12-15T23:30:00+00:00,4,272.17902604,9.14521527
site_f5bcf8a88a,2025-12-15T23:30:00+00:00,4,198.38666753,5.76114883
site_ad3433ffac,2025-12-15T23:45:00+00:00,4,123.8628941,4.16179324
site_e726c7cce5,2025-12-15T23:45:00+00:00,4,71.73015061,2.41013306
site_f5bcf8a88a,2025-12-15T23:45:00+00:00,4,72.82847483,2.11493891
site_ad3433ffac,2025-12-16T00:00:00+00:00,4,95.88967274,3.221893
site_e726c7cce5,2025-12-16T00:00:00+00:00,4,291.63531814,9.79894669
site_f5bcf8a88a,2025-12-16T00:00:00+00:00,4,87.20563889,2.53245175
site_ad3433ffac,2025-12-16T00:15:00+00:00,4,178.26873524,5.9898295
site_e726c7cce5,2025-12-16T00:15:00+00:00,4,302.44982378,10.16231408
site_f5bcf8a88a,2025-12-16T00:15:00+00:00,4,112.67723958,3.27214704
site_ad3433ffac,2025-12-16T00:30:00+00:00,4,147.34753212,4.95087708
site_e726c7cce5,2025-12-16T00:30:00+00:00,4,294.48313064,9.89463319
site_f5bcf8a88a,2025-12-16T00:30:00+00:00,4,122.63301476,3.56126275
site_ad3433ffac,2025-12-16T00:45:00+00:00,4,235.51253906,7.91322131
site_e726c7cce5,2025-12-16T00:45:00+00:00,4,39.66544314,1.33275889
site_f5bcf8a88a,2025-12-16T00:45:00+00:00,4,240.06230382,6.9714093
site_ad3433ffac,2025-12-16T01:00:00+00:00,4,51.89179948,1.74356446
site_e726c7cce5,2025-12-16T01:00:00+00:00,4,5.92148915,0.19896204
site_f5bcf8a88a,2025-12-16T01:00:00+00:00,4,112.56882986,3.26899882
site_ad3433ffac,2025-12-16T01:15:00+00:00,4,226.04000521,7.59494418
site_e726c7cce5,2025-12-16T01:15:00+00:00,4,202.35111372,6.79899742
site_f5bcf8a88a,2025-12-16T01:15:00+00:00,4,391.8758941,11.38007596
site_ad3433ffac,2025-12-16T01:30:00+00:00,4,105.04759288,3.52959912
site_e726c7cce5,2025-12-16T01:30:00+00:00,4,166.9764171,5.61040761
site_f5bcf8a88a,2025-12-16T01:30:00+00:00,4,191.1006658,5.54956333
site_ad3433ffac,2025-12-16T01:45:00+00:00,4,295.83951215,9.94020761
site_e726c7cce5,2025-12-16T01:45:00+00:00,4,296.99081337,9.97889133
site_f5bcf8a88a,2025-12-16T01:45:00+00:00,4,394.06479427,11.44364163
site_ad3433ffac,2025-12-16T02:00:00+00:00,4,145.59321007,4.89193186
site_e726c7cce5,2025-12-16T02:00:00+00:00,4,99.44694661,3.34141741
site_f5bcf8a88a,2025-12-16T02:00:00+00:00,4,134.54859549,3.90729121
site_ad3433ffac,2025-12-16T02:15:00+00:00,4,258.92794271,8.69997887
site_e726c7cce5,2025-12-16T02:15:00+00:00,4,592.3612895,19.90333933
site_f5bcf8a88a,2025-12-16T02:15:00+00:00,4,317.0267908,9.206458
site_ad3433ffac,2025-12-16T02:30:00+00:00,4,37.45409635,1.25845764
site_e726c7cce5,2025-12-16T02:30:00+00:00,4,26.39484635,0.88686684
site_f5bcf8a88a,2025-12-16T02:30:00+00:00,4,60.97206684,1.77062882
site_ad3433ffac,2025-12-16T02:45:00+00:00,4,42.74880642,1.4363599
site_e726c7cce5,2025-12-16T02:45:00+00:00,4,28.41276519,0.95466891
site_f5bcf8a88a,2025-12-16T02:45:00+00:00,4,202.64454253,5.88479752
site_ad3433ffac,2025-12-16T03:00:00+00:00,4,48.48580382,1.62912301
site_e726c7cce5,2025-12-16T03:00:00+00:00,4,17.60345356,0.59147604
site_f5bcf8a88a,2025-12-16T03:00:00+00:00,4,249.0396276,7.23211079
site_ad3433ffac,2025-12-16T03:15:00+00:00,4,38.13217014,1.28124092
site_e726c7cce5,2025-12-16T03:15:00+00:00,4,330.7476862,11.11312226
site_f5bcf8a88a,2025-12-16T03:15:00+00:00,4,220.91655469,6.41541675
site_ad3433ffac,2025-12-16T03:30:00+00:00,4,57.89114583,1.9451425
site_e726c7cce5,2025-12-16T03:30:00+00:00,4,88.95147439,2.98876954
site_f5bcf8a88a,2025-12-16T03:30:00+00:00,4,40.69320226,1.18173059
site_ad3433ffac,2025-12-16T03:45:00+00:00,4,214.75334635,7.21571244
site_e726c7cce5,2025-12-16T03:45:00+00:00,4,304.68111892,10.2372856
site_f5bcf8a88a,2025-12-16T03:45:00+00:00,4,147.43323872,4.28146125
site_ad3433ffac,2025-12-16T04:00:00+00:00,4,229.97972917,7.7273189
site_e726c7cce5,2025-12-16T04:00:00+00:00,4,194.03773611,6.51966793
site_f5bcf8a88a,2025-12-16T04:00:00+00:00,4,148.65660677,4.31698786
site_ad3433ffac,2025-12-16T04:15:00+00:00,4,211.73307031,7.11423116
site_e726c7cce5,2025-12-16T04:15:00+00:00,4,185.65691102,6.23807221
site_f5bcf8a88a,2025-12-16T04:15:00+00:00,4,192.79857899,5.59887073
site_ad3433ffac,2025-12-16T04:30:00+00:00,4,253.47155382,8.51664421
site_e726c7cce5,2025-12-16T04:30:00+00:00,4,124.9145395,4.19712853
site_f5bcf8a88a,2025-12-16T04:30:00+00:00,4,238.33750174,6.92132105
site_ad3433ffac,2025-12-16T04:45:00+00:00,4,442.53010937,14.86901168
site_e726c7cce5,2025-12-16T04:45:00+00:00,4,213.14362153,7.16162568
site_f5bcf8a88a,2025-12-16T04:45:00+00:00,4,345.81919618,10.04258946
site_ad3433ffac,2025-12-16T05:00:00+00:00,4,178.21507639,5.98802657
site_e726c7cce5,2025-12-16T05:00:00+00:00,4,94.96561241,3.19084458
site_f5bcf8a88a,2025-12-16T05:00:00+00:00,4,172.97802604,5.02328188
site_ad3433ffac,2025-12-16T05:15:00+00:00,4,115.95276997,3.89601307
site_e726c7cce5,2025-12-16T05:15:00+00:00,4,94.52763108,3.1761284
site_f5bcf8a88a,2025-12-16T05:15:00+00:00,4,64.26600955,1.86628492
site_ad3433ffac,2025-12-16T05:30:00+00:00,4,175.76114497,5.90557447
site_e726c7cce5,2025-12-16T05:30:00+00:00,4,127.18330903,4.27335918
site_f5bcf8a88a,2025-12-16T05:30:00+00:00,4,114.77149566,3.33296423
site_ad3433ffac,2025-12-16T05:45:00+00:00,4,113.52796267,3.81453955
site_e726c7cce5,2025-12-16T05:45:00+00:00,4,184.45471137,6.1976783
site_f5bcf8a88a,2025-12-16T05:45:00+00:00,4,155.57150608,4.51779654
site_ad3433ffac,2025-12-16T06:00:00+00:00,4,244.83629167,8.2264994
site_e726c7cce5,2025-12-16T06:00:00+00:00,4,178.79285069,6.00743978
site_f5bcf8a88a,2025-12-16T06:00:00+00:00,4,149.74858073,4.34869878
site_ad3433ffac,2025-12-16T06:15:00+00:00,4,144.00014149,4.83840475
site_e726c7cce5,2025-12-16T06:15:00+00:00,4,190.24724653,6.39230748
site_f5bcf8a88a,2025-12-16T06:15:00+00:00,4,98.65243663,2.86486676
site_ad3433ffac,2025-12-16T06:30:00+00:00,4,189.73490625,6.37509285
site_e726c7cce5,2025-12-16T06:30:00+00:00,4,258.72843186,8.69327531
site_f5bcf8a88a,2025-12-16T06:30:00+00:00,4,215.92350087,6.27041847
site_ad3433ffac,2025-12-16T06:45:00+00:00,4,193.22048351,6.49220825
site_e726c7cce5,2025-12-16T06:45:00+00:00,4,298.33819835,10.02416346
site_f5bcf8a88a,2025-12-16T06:45:00+00:00,4,366.72107118,10.64957991
site_ad3433ffac,2025-12-16T07:00:00+00:00,4,139.75248437,4.69568348
site_e726c7cce5,2025-12-16T07:00:00+00:00,4,152.41565061,5.12116586
site_f5bcf8a88a,2025-12-16T07:00:00+00:00,4,302.19673177,8.77579309
site_ad3433ffac,2025-12-16T07:15:00+00:00,4,267.44611806,8.98618957
site_e726c7cce5,2025-12-16T07:15:00+00:00,4,153.49412109,5.15740247
site_f5bcf8a88a,2025-12-16T07:15:00+00:00,4,352.65448351,10.2410862
site_ad3433ffac,2025-12-16T07:30:00+00:00,4,458.59403299,15.40875951
site_e726c7cce5,2025-12-16T07:30:00+00:00,4,298.85316536,10.04146636
site_f5bcf8a88a,2025-12-16T07:30:00+00:00,4,353.82960851,10.27521183
site_ad3433ffac,2025-12-16T07:45:00+00:00,4,272.39714583,9.1525441
site_e726c7cce5,2025-12-16T07:45:00+00:00,4,116.21158247,3.90470917
site_f5bcf8a88a,2025-12-16T07:45:00+00:00,4,185.76113455,5.39450335
site_ad3433ffac,2025-12-16T08:00:00+00:00,4,240.21022135,8.07106344
site_e726c7cce5,2025-12-16T08:00:00+00:00,4,141.59698177,4.75765859
site_f5bcf8a88a,2025-12-16T08:00:00+00:00,4,185.62061458,5.39042265
site_ad3433ffac,2025-12-16T08:15:00+00:00,4,117.44723177,3.94622699
site_e726c7cce5,2025-12-16T08:15:00+00:00,4,212.66305252,7.14547856
site_f5bcf8a88a,2025-12-16T08:15:00+00:00,4,82.76417014,2.4034715
site_ad3433ffac,2025-12-16T08:30:00+00:00,4,223.62717448,7.51387306
site_e726c7cce5,2025-12-16T08:30:00+00:00,4,178.84737717,6.00927187
site_f5bcf8a88a,2025-12-16T08:30:00+00:00,4,190.38933507,5.52890629
site_ad3433ffac,2025-12-16T08:45:00+00:00,4,192.93255469,6.48253384
site_e726c7cce5,2025-12-16T08:45:00+00:00,4,179.9792947,6.0473043
site_f5bcf8a88a,2025-12-16T08:45:00+00:00,4,274.95134983,7.9845872
site_ad3433ffac,2025-12-16T09:00:00+00:00,4,109.06560069,3.66460418
site_e726c7cce5,2025-12-16T09:00:00+00:00,4,61.16221918,2.05505056
site_f5bcf8a88a,2025-12-16T09:00:00+00:00,4,114.21548351,3.31681764
site_ad3433ffac,2025-12-16T09:15:00+00:00,4,164.73619271,5.53513608
site_e726c7cce5,2025-12-16T09:15:00+00:00,4,143.00138889,4.80484667
site_f5bcf8a88a,2025-12-16T09:15:00+00:00,4,168.77962326,4.90136026
site_ad3433ffac,2025-12-16T09:30:00+00:00,4,155.46880035,5.22375169
site_e726c7cce5,2025-12-16T09:30:00+00:00,4,167.1972526,5.61782769
site_f5bcf8a88a,2025-12-16T09:30:00+00:00,4,213.93791146,6.21275695
site_ad3433ffac,2025-12-16T09:45:00+00:00,4,152.93149566,5.13849825
site_e726c7cce5,2025-12-16T09:45:00+00:00,4,164.15267795,5.51552998
site_f5bcf8a88a,2025-12-16T09:45:00+00:00,4,330.60144358,9.60066592
site_ad3433ffac,2025-12-16T10:00:00+00:00,4,101.36884462,3.40599318
site_e726c7cce5,2025-12-16T10:00:00+00:00,4,148.69842665,4.99626714
site_f5bcf8a88a,2025-12-16T10:00:00+00:00,4,199.12580903,5.78261349
site_ad3433ffac,2025-12-16T10:15:00+00:00,4,30.95403299,1.04005551
site_e726c7cce5,2025-12-16T10:15:00+00:00,4,125.74123828,4.22490561
site_f5bcf8a88a,2025-12-16T10:15:00+00:00,4,87.88930208,2.55230533
site_ad3433ffac,2025-12-16T10:30:00+00:00,4,149.83957813,5.03460982
site_e726c7cce5,2025-12-16T10:30:00+00:00,4,99.62495226,3.3473984
site_f5bcf8a88a,2025-12-16T10:30:00+00:00,4,227.77761719,6.614662
site_ad3433ffac,2025-12-16T10:45:00+00:00,4,87.14229774,2.9279812
site_e726c7cce5,2025-12-16T10:45:00+00:00,4,114.33112977,3.84152596
site_f5bcf8a88a,2025-12-16T10:45:00+00:00,4,159.1493967,4.62169848
site_ad3433ffac,2025-12-16T11:00:00+00:00,4,467.7944401,15.71789319
site_e726c7cce5,2025-12-16T11:00:00+00:00,4,363.35641406,12.20877551
site_f5bcf8a88a,2025-12-16T11:00:00+00:00,4,651.72580729,18.92611744
site_ad3433ffac,2025-12-16T11:15:00+00:00,4,480.7271875,16.1524335
site_e726c7cce5,2025-12-16T11:15:00+00:00,4,384.49228429,12.91894075
site_f5bcf8a88a,2025-12-16T11:15:00+00:00,4,341.24669618,9.90980406
site_ad3433ffac,2025-12-16T11:30:00+00:00,4,341.45816233,11.47299425
site_e726c7cce5,2025-12-16T11:30:00+00:00,4,390.6570013,13.12607524
site_f5bcf8a88a,2025-12-16T11:30:00+00:00,4,125.72819444,3.65114677
site_ad3433ffac,2025-12-16T11:45:00+00:00,4,251.21045747,8.44067137
site_e726c7cce5,2025-12-16T11:45:00+00:00,4,469.88236198,15.78804736
site_f5bcf8a88a,2025-12-16T11:45:00+00:00,4,106.54307899,3.09401101
site_ad3433ffac,2025-12-16T12:00:00+00:00,4,794.68985851,26.70157925
site_e726c7cce5,2025-12-16T12:00:00+00:00,4,505.74682118,16.99309319
site_f5bcf8a88a,2025-12-16T12:00:00+00:00,4,266.4248151,7.73697663
site_ad3433ffac,2025-12-16T12:15:00+00:00,4,278.96840799,9.37333851
site_e726c7cce5,2025-12-16T12:15:00+00:00,4,198.47207118,6.66866159
site_f5bcf8a88a,2025-12-16T12:15:00+00:00,4,257.99458854,7.49216285
site_ad3433ffac,2025-12-16T12:30:00+00:00,4,196.12062066,6.58965285
site_e726c7cce5,2025-12-16T12:30:00+00:00,4,188.35538021,6.32874077
site_f5bcf8a88a,2025-12-16T12:30:00+00:00,4,190.59540538,5.53489057
site_ad3433ffac,2025-12-16T12:45:00+00:00,4,218.65451389,7.34679167
site_e726c7cce5,2025-12-16T12:45:00+00:00,4,292.86687196,9.8403269
site_f5bcf8a88a,2025-12-16T12:45:00+00:00,4,209.0014184,6.06940119
site_ad3433ffac,2025-12-16T13:00:00+00:00,4,246.41609115,8.27958066
site_e726c7cce5,2025-12-16T13:00:00+00:00,4,400.4101849,13.45378221
site_f5bcf8a88a,2025-12-16T13:00:00+00:00,4,144.78180729,4.20446368
site_ad3433ffac,2025-12-16T13:15:00+00:00,4,450.22199826,15.12745914
site_e726c7cce5,2025-12-16T13:15:00+00:00,4,470.74760937,15.81711967
site_f5bcf8a88a,2025-12-16T13:15:00+00:00,4,306.57403819,8.90291007
site_ad3433ffac,2025-12-16T13:30:00+00:00,4,1029.86098524,34.6033291
site_e726c7cce5,2025-12-16T13:30:00+00:00,4,591.25625911,19.86621031
site_f5bcf8a88a,2025-12-16T13:30:00+00:00,4,219.65365365,6.3787421
site_ad3433ffac,2025-12-16T13:45:00+00:00,4,379.66963976,12.7568999
site_e726c7cce5,2025-12-16T13:45:00+00:00,4,265.89354167,8.934023
site_f5bcf8a88a,2025-12-16T13:45:00+00:00,4,477.99518316,13.88098012
site_ad3433ffac,2025-12-16T14:00:00+00:00,4,351.68845052,11.81673194
site_e726c7cce5,2025-12-16T14:00:00+00:00,4,249.26015755,8.37514129
site_f5bcf8a88a,2025-12-16T14:00:00+00:00,4,218.40873958,6.3425898
site_ad3433ffac,2025-12-16T14:15:00+00:00,4,229.96656076,7.72687644
site_e726c7cce5,2025-12-16T14:15:00+00:00,4,457.99270703,15.38855496
site_f5bcf8a88a,2025-12-16T14:15:00+00:00,4,301.7443776,8.76265673
site_ad3433ffac,2025-12-16T14:30:00+00:00,4,392.22098351,13.17862505
site_e726c7cce5,2025-12-16T14:30:00+00:00,4,451.42652604,15.16793128
site_f5bcf8a88a,2025-12-16T14:30:00+00:00,4,350.39063976,10.17534418
site_ad3433ffac,2025-12-16T14:45:00+00:00,4,153.58306858,5.1603911
site_e726c7cce5,2025-12-16T14:45:00+00:00,4,185.53953733,6.23412845
site_f5bcf8a88a,2025-12-16T14:45:00+00:00,4,253.31691059,7.35632308
site_ad3433ffac,2025-12-16T15:00:00+00:00,4,246.94285764,8.29728002
site_e726c7cce5,2025-12-16T15:00:00+00:00,4,250.71285547,8.42395194
site_f5bcf8a88a,2025-12-16T15:00:00+00:00,4,549.29180122,15.95143391
site_ad3433ffac,2025-12-16T15:15:00+00:00,4,232.32386632,7.80608191
site_e726c7cce5,2025-12-16T15:15:00+00:00,4,265.97526563,8.93676892
site_f5bcf8a88a,2025-12-16T15:15:00+00:00,4,501.16036111,14.55369689
site_ad3433ffac,2025-12-16T15:30:00+00:00,4,353.61636632,11.88150991
site_e726c7cce5,2025-12-16T15:30:00+00:00,4,350.32175998,11.77081114
site_f5bcf8a88a,2025-12-16T15:30:00+00:00,4,371.18791146,10.77929695
site_ad3433ffac,2025-12-16T15:45:00+00:00,4,285.08231771,9.57876587
site_e726c7cce5,2025-12-16T15:45:00+00:00,4,593.52942361,19.94258863
site_f5bcf8a88a,2025-12-16T15:45:00+00:00,4,397.42483941,11.54121734
site_ad3433ffac,2025-12-16T16:00:00+00:00,4,128.82144271,4.32840047
site_e726c7cce5,2025-12-16T16:00:00+00:00,4,325.09636024,10.9232377
site_f5bcf8a88a,2025-12-16T16:00:00+00:00,4,146.11815104,4.24327111
site_ad3433ffac,2025-12-16T16:15:00+00:00,4,216.03526823,7.25878501
site_e726c7cce5,2025-12-16T16:15:00+00:00,4,254.95095139,8.56635197
site_f5bcf8a88a,2025-12-16T16:15:00+00:00,4,245.71670573,7.13561313
site_ad3433ffac,2025-12-16T16:30:00+00:00,4,204.60826302,6.87483764
site_e726c7cce5,2025-12-16T16:30:00+00:00,4,277.86641319,9.33631148
site_f5bcf8a88a,2025-12-16T16:30:00+00:00,4,360.40606163,10.46619203
site_ad3433ffac,2025-12-16T16:45:00+00:00,4,91.83174132,3.08554651
site_e726c7cce5,2025-12-16T16:45:00+00:00,4,287.05349826,9.64499754
site_f5bcf8a88a,2025-12-16T16:45:00+00:00,4,181.46829948,5.26983942
site_ad3433ffac,2025-12-16T17:00:00+00:00,4,204.47958854,6.87051417
site_e726c7cce5,2025-12-16T17:00:00+00:00,4,562.93592231,18.91464699
site_f5bcf8a88a,2025-12-16T17:00:00+00:00,4,205.03414844,5.95419167
site_ad3433ffac,2025-12-16T17:15:00+00:00,4,243.98848351,8.19801305
site_e726c7cce5,2025-12-16T17:15:00+00:00,4,464.63896571,15.61186925
site_f5bcf8a88a,2025-12-16T17:15:00+00:00,4,193.21816667,5.61105556
site_ad3433ffac,2025-12-16T17:30:00+00:00,4,190.37406163,6.39656847
site_e726c7cce5,2025-12-16T17:30:00+00:00,4,286.5006671,9.62642241
site_f5bcf8a88a,2025-12-16T17:30:00+00:00,4,256.71265712,7.45493556
site_ad3433ffac,2025-12-16T17:45:00+00:00,4,149.28706597,5.01604542
site_e726c7cce5,2025-12-16T17:45:00+00:00,4,201.80636892,6.780694
site_f5bcf8a88a,2025-12-16T17:45:00+00:00,4,197.14623524,5.72512667
site_ad3433ffac,2025-12-16T18:00:00+00:00,4,291.81297656,9.80491601
site_e726c7cce5,2025-12-16T18:00:00+00:00,4,391.98926432,13.17083928
site_f5bcf8a88a,2025-12-16T18:00:00+00:00,4,324.02689062,9.4097409
site_ad3433ffac,2025-12-16T18:15:00+00:00,4,744.05206858,25.0001495
site_e726c7cce5,2025-12-16T18:15:00+00:00,4,474.42123655,15.94055355
site_f5bcf8a88a,2025-12-16T18:15:00+00:00,4,526.58071007,15.29190382
site_ad3433ffac,2025-12-16T18:30:00+00:00,4,596.23867795,20.03361958
site_e726c7cce5,2025-12-16T18:30:00+00:00,4,286.50546441,9.6265836
site_f5bcf8a88a,2025-12-16T18:30:00+00:00,4,530.87540625,15.4166218
site_ad3433ffac,2025-12-16T18:45:00+00:00,4,491.17554774,16.5034984
site_e726c7cce5,2025-12-16T18:45:00+00:00,4,420.55383898,14.13060899
site_f5bcf8a88a,2025-12-16T18:45:00+00:00,4,435.77688976,12.65496088
site_ad3433ffac,2025-12-16T19:00:00+00:00,4,282.32118924,9.48599196
site_e726c7cce5,2025-12-16T19:00:00+00:00,4,259.89801345,8.73257325
site_f5bcf8a88a,2025-12-16T19:00:00+00:00,4,446.96493316,12.97986166
site_ad3433ffac,2025-12-16T19:15:00+00:00,4,245.81077691,8.2592421
site_e726c7cce5,2025-12-16T19:15:00+00:00,4,114.96011675,3.86265992
site_f5bcf8a88a,2025-12-16T19:15:00+00:00,4,377.25229861,10.95540675
site_ad3433ffac,2025-12-16T19:30:00+00:00,4,171.48401389,5.76186287
site_e726c7cce5,2025-12-16T19:30:00+00:00,4,63.36688889,2.12912747
site_f5bcf8a88a,2025-12-16T19:30:00+00:00,4,272.45863108,7.91219865
site_ad3433ffac,2025-12-16T19:45:00+00:00,4,189.94513455,6.38215652
