bucket_1d,site_id,records,energy_wh,cfp_g,work,ncores,ncores_per_record
2026-02-08 00:00:00,site_e726c7cce5,36489,46089.554384548595,32327.41670505659,0,2034320,55.751596
2026-02-08 00:00:00,site_f5bcf8a88a,58302,35247.09716666667,30244.38916394062,0,5827200,99.948544
2026-02-09 00:00:00,site_ad3433ffac,17794,10392.282671875,9118.383001011623,348402965.94285727,1295972,72.831966
2026-02-09 00:00:00,site_e726c7cce5,13392,7603.468947482644,3222.664456304686,189434443.56718892,776800,58.004779
2026-02-09 00:00:00,site_f5bcf8a88a,33010,10795.786742187505,6355.6730136641245,900793932.8000001,3458112,104.759527
2026-02-10 00:00:00,site_ad3433ffac,37727,37155.35088888889,31155.407295854162,871623981.7142854,2530976,67.086596
2026-02-10 00:00:00,site_e726c7cce5,30655,65547.95555685765,21025.161115248084,522213147.2516129,1603216,52.298679
2026-02-10 00:00:00,site_f5bcf8a88a,53281,39141.34069010415,23499.181031579174,1792026764.8000002,5403584,101.416715
2026-02-11 00:00:00,site_ad3433ffac,15791,17221.004997514996,13977.250627367739,309136879.7402455,1057408,66.962700
2026-02-11 00:00:00,site_e726c7cce5,14210,18023.941396490747,6176.168050423892,236940792.381777,772704,54.377481
2026-02-11 00:00:00,site_f5bcf8a88a,42783,25641.40504585263,14447.520153259795,1428726727.8432972,4611648,107.791599
2026-02-12 00:00:00,site_ad3433ffac,17940,19148.169982544598,15299.74423876884,353907648.3312449,1190672,66.369677
2026-02-12 00:00:00,site_e726c7cce5,16808,21506.301635088785,7443.387934427115,269182516.21400625,860288,51.183246
2026-02-12 00:00:00,site_f5bcf8a88a,34236,20650.593398004177,11857.8913393771,1099292378.015535,3722368,108.726720
2026-02-13 00:00:00,site_ad3433ffac,17478,11733.509342564588,9182.472974244334,331411697.593386,1224184,70.041424
2026-02-13 00:00:00,site_e726c7cce5,13286,11436.072334209393,4525.525083538221,215103709.20538184,737312,55.495409
2026-02-13 00:00:00,site_f5bcf8a88a,30994,12956.393392821068,7246.770144893051,985479104.7707431,3122944,100.759631
2026-02-14 00:00:00,site_ad3433ffac,18392,14344.043973679798,10913.026980959541,369097204.74650055,1265948,68.831448
2026-02-14 00:00:00,site_e726c7cce5,14616,11374.426718853703,4664.557864212655,245752804.94451427,802272,54.889984
2026-02-14 00:00:00,site_f5bcf8a88a,31926,13511.587689963388,7426.753818627803,1018005160.696495,3284928,102.891938
2026-02-15 00:00:00,site_ad3433ffac,29074,22081.769792897834,11201.47779040791,762370949.240974,2396744,82.435991
2026-02-15 00:00:00,site_e726c7cce5,29062,33675.10296715945,8631.709842014918,460391881.24417496,1257520,43.270250
2026-02-15 00:00:00,site_f5bcf8a88a,25915,16962.43999646033,7113.901930681842,846156948.3998613,2663808,102.790199
2026-02-16 00:00:00,site_ad3433ffac,17950,19132.807303800797,11519.25312590693,429917632.16095394,1417144,78.949526
2026-02-16 00:00:00,site_e726c7cce5,14952,19386.534173148968,4973.329998163261,240006322.93643534,729088,48.761905
2026-02-16 00:00:00,site_f5bcf8a88a,29232,20557.191741728377,8944.627508808973,967512853.5699773,3020736,103.336617
2026-02-17 00:00:00,site_ad3433ffac,12286,13155.123649525414,8705.436532099784,260109404.83676282,709116,57.717402
2026-02-17 00:00:00,site_e726c7cce5,19431,28646.718692860788,10194.872974207059,313417762.0287996,950512,48.917297
2026-02-17 00:00:00,site_f5bcf8a88a,31397,20879.40209013072,9946.081530332256,1048724374.3650107,3156160,100.524254
2026-02-18 00:00:00,site_ad3433ffac,9580,8126.77237511023,5140.979282549671,259589353.15836728,769140,80.286013
2026-02-18 00:00:00,site_e726c7cce5,10754,10846.813061266692,3243.803983049752,186380885.63653928,562128,52.271527
2026-02-18 00:00:00,site_f5bcf8a88a,29110,17471.142648364003,8032.498608787295,940447352.3883241,3034304,104.235795
2026-02-19 00:00:00,site_ad3433ffac,11975,9317.5084631118,14259.011213896933,237288896.12370145,833196,69.577954
2026-02-19 00:00:00,site_e726c7cce5,16210,14111.444552167764,15043.879634718563,285394921.8359699,864128,53.308328
2026-02-19 00:00:00,site_f5bcf8a88a,19608,6729.52666747317,13489.974845613933,636604233.9528165,2041024,104.091391
2026-02-20 00:00:00,site_ad3433ffac,39549,29283.36831349044,15481.648016611014,877031654.3042903,3159056,79.877013
2026-02-20 00:00:00,site_e726c7cce5,33739,25850.723405790002,6054.477345682133,594594878.7450504,1871584,55.472421
2026-02-20 00:00:00,site_f5bcf8a88a,68601,26569.63888006369,9496.007208039287,2532233442.4365525,7456192,108.689261
2026-02-21 00:00:00,site_ad3433ffac,9584,13653.574012071782,3474.421230777737,213612693.86144862,726532,75.806761
2026-02-21 00:00:00,site_e726c7cce5,8075,11276.879703118197,1896.9486654851128,142601952.16628885,436112,54.007678
2026-02-21 00:00:00,site_f5bcf8a88a,17851,14623.915735937737,2517.4069342635335,667353563.1129942,1958272,109.700969
2026-02-22 00:00:00,site_ad3433ffac,3958,3865.2767998977874,687.0395142772496,86171076.18301764,318944,80.582112
2026-02-22 00:00:00,site_e726c7cce5,4154,5190.405786717677,770.7980702893113,63636713.31632958,214464,51.628310
2026-02-22 00:00:00,site_f5bcf8a88a,6648,4073.777797578579,532.294337307778,239253495.0589338,706176,106.223827
2026-02-23 00:00:00,site_ad3433ffac,37727,28637.87254201549,9931.190092505944,743553401.1634037,2069380,54.851433
2026-02-23 00:00:00,site_e726c7cce5,46066,43878.3933638346,21257.138589300444,744997544.0374042,2369644,51.440195
2026-02-23 00:00:00,site_f5bcf8a88a,15677,7223.401567891379,2148.6720316344167,527472813.7888405,1455660,92.853224
2026-02-24 00:00:00,site_ad3433ffac,40079,28481.44610400826,19807.33049937297,787525792.7389976,2506036,62.527408
2026-02-24 00:00:00,site_e726c7cce5,26272,23316.40570240526,5793.677300577227,412338386.58622015,1266496,48.207065
2026-02-24 00:00:00,site_f5bcf8a88a,48630,18768.695478238304,10250.232455643467,1779280746.4735503,5256320,108.088012
2026-02-25 00:00:00,site_ad3433ffac,29512,32119.02880492109,18843.41141728147,590567038.6249572,2047060,69.363649
2026-02-25 00:00:00,site_e726c7cce5,19045,28491.448132042373,6563.663636893433,277803250.1425503,774736,40.679233
2026-02-25 00:00:00,site_f5bcf8a88a,33446,20614.884967884987,8099.508548382636,1217474946.300025,3560832,106.465108
2026-02-26 00:00:00,site_ad3433ffac,24930,17898.918773486297,5344.748895010342,506322005.8627481,1577972,63.296109
2026-02-26 00:00:00,site_e726c7cce5,13753,10839.049964919252,2480.6317969396578,230758654.94066188,731628,53.197702
2026-02-26 00:00:00,site_f5bcf8a88a,38069,15286.540780478312,3899.412038859901,1347928199.5277653,3998476,105.032336
2026-02-27 00:00:00,site_ad3433ffac,23130,19502.52732729352,7005.0243967469605,447951009.2569205,1478572,63.924427
2026-02-27 00:00:00,site_e726c7cce5,16223,15521.378498259959,5250.353203751151,263237512.28114703,831904,51.279295
2026-02-27 00:00:00,site_f5bcf8a88a,40918,17996.94716012145,4888.343178200554,1509956918.332699,4390400,107.297522
2026-02-28 00:00:00,site_ad3433ffac,23004,16338.474027621167,4638.024654268734,451874413.01122606,1346956,58.553121
2026-02-28 00:00:00,site_e726c7cce5,13564,10980.705477962323,3664.445081112272,221880943.88406456,670816,49.455618
2026-02-28 00:00:00,site_f5bcf8a88a,42272,14898.380791729916,4547.169483732163,1618955829.4037971,4584064,108.442089
2026-03-01 00:00:00,site_ad3433ffac,29365,19596.55788419339,20144.167361906315,596373091.1571151,1986016,67.632079
2026-03-01 00:00:00,site_e726c7cce5,25049,19958.290415661617,16829.69677796377,408224713.632567,1243424,49.639666
2026-03-01 00:00:00,site_f5bcf8a88a,53348,18819.915080308314,19135.28456005213,1923686957.2079751,5571776,104.442078
2026-03-02 00:00:00,site_ad3433ffac,20904,16429.105155152298,12425.92710749168,452095922.67674994,1600452,76.561998
2026-03-02 00:00:00,site_e726c7cce5,7959,7380.588957274887,4456.274620125613,125231199.62393405,404560,50.830506
2026-03-02 00:00:00,site_f5bcf8a88a,42286,19172.41361067242,10275.670973036535,1569767839.598293,4487232,106.116256
2026-03-03 00:00:00,site_ad3433ffac,29940,29188.837099754604,29678.066410406424,603018418.4630585,2107376,70.386640
2026-03-03 00:00:00,site_e726c7cce5,16189,17584.58598755198,18487.80231701912,263055754.59052235,817120,50.473778
2026-03-03 00:00:00,site_f5bcf8a88a,48253,25057.64833666251,23423.51802924462,1687582912.1548038,5054464,104.749218
2026-03-04 00:00:00,site_ad3433ffac,25430,31479.883337173993,24525.34443009237,508726388.1494006,1636296,64.345104
2026-03-04 00:00:00,site_e726c7cce5,15711,22057.180588374937,10704.202341693028,262427761.05029157,770672,49.053020
2026-03-04 00:00:00,site_f5bcf8a88a,49725,34217.580127157256,19186.294998997924,1779157964.4287899,5324160,107.072097
2026-03-05 00:00:00,site_ad3433ffac,37554,40650.00141849749,24454.021767308466,771223691.0656449,2410540,64.188635
2026-03-05 00:00:00,site_e726c7cce5,35957,45059.791289049805,12888.725135655503,647626034.0635843,2066656,57.475763
2026-03-05 00:00:00,site_f5bcf8a88a,76539,44461.43831092477,24840.885454991057,2857358311.2627664,8279872,108.178471
2026-03-06 00:00:00,site_ad3433ffac,40005,38662.04873818018,29298.275069574363,809335524.9812083,2686320,67.149606
2026-03-06 00:00:00,site_e726c7cce5,27934,30072.171433994536,13507.758261524159,494148046.1972864,1482528,53.072528
2026-03-06 00:00:00,site_f5bcf8a88a,64170,31976.746787343392,17739.540728930588,2278858652.283746,6792000,105.843852
2026-03-07 00:00:00,site_ad3433ffac,22123,23612.273101444676,19848.81049299784,467361092.3863089,1641448,74.196447
2026-03-07 00:00:00,site_e726c7cce5,16437,19116.13122096367,10995.91190492067,264391565.09310883,605888,36.861228
2026-03-07 00:00:00,site_f5bcf8a88a,43954,21607.82528590139,18240.78276854631,1605304161.8349423,4627840,105.288256
2026-03-08 00:00:00,site_ad3433ffac,12983,17571.083969125426,14671.781557962131,263731486.71534297,951464,73.285373
2026-03-08 00:00:00,site_e726c7cce5,9851,20900.596278883357,10062.459878828164,134623700.37233457,327632,33.258755
2026-03-08 00:00:00,site_f5bcf8a88a,25956,17500.50308283395,11330.35162060661,968792132.1659485,2813184,108.382802
2026-03-09 00:00:00,site_ad3433ffac,25858,64161.64632384007,143578.38879249207,515646782.8266315,1767608,68.358264
2026-03-09 00:00:00,site_e726c7cce5,31770,84443.77038483677,177900.42456330732,562866498.7460693,1587104,49.956059
2026-03-09 00:00:00,site_f5bcf8a88a,52635,59363.804604030716,136436.39446338188,1952493947.427538,5654848,107.435129
2026-03-10 00:00:00,site_ad3433ffac,33509,50491.731468817256,63873.48348645863,697907630.9874654,2271060,67.774628
2026-03-10 00:00:00,site_e726c7cce5,35060,54144.668046064624,42331.17134131443,707197038.3916248,2272848,64.827382
2026-03-10 00:00:00,site_f5bcf8a88a,84295,62067.059921792235,57166.35317365847,3172396402.553223,9086208,107.790593
2026-03-11 00:00:00,site_ad3433ffac,25828,34231.011299993814,46850.30153161861,556080261.6873477,1673332,64.787517
2026-03-11 00:00:00,site_e726c7cce5,14799,24522.215562746314,27665.230031559397,282686418.66304517,922944,62.365295
2026-03-11 00:00:00,site_f5bcf8a88a,43547,31298.95754637068,44560.380886174855,1486693709.7728941,4549696,104.477829
2026-03-12 00:00:00,site_ad3433ffac,39308,53650.06314425435,30375.939881221224,706760954.1123741,2318968,58.994810
2026-03-12 00:00:00,site_e726c7cce5,29774,33548.01770002147,16156.980032000189,558091886.3327506,1589888,53.398536
2026-03-12 00:00:00,site_f5bcf8a88a,71760,42860.597537789145,31049.481597863098,2689629907.3812885,7803008,108.737570
