bucket_1h,site_id,records,energy_wh,cfp_g,work,ncores,ncores_per_record
2025-12-16 13:00:00,site_ad3433ffac,1365,2106.1687144097223,70.76726880416666,26541481.599999994,76416,55.982418
2025-12-16 13:00:00,site_e726c7cce5,812,1728.3075950520831,58.07113519374998,11119071.75815668,30464,37.517241
2025-12-16 13:00:00,site_f5bcf8a88a,1874,1149.0046822916665,33.36709597375,69608172.8,197312,105.289221
2025-12-16 14:00:00,site_ad3433ffac,1181,1127.4590633680557,37.88262452916666,25793757.257142853,90472,76.606266
2025-12-16 14:00:00,site_e726c7cce5,979,1344.2189279513889,45.16575597916666,14151514.095483873,39920,40.776302
2025-12-16 14:00:00,site_f5bcf8a88a,2289,1123.860667534722,32.636913785208336,87233651.20000002,246080,107.505461
2025-12-16 15:00:00,site_ad3433ffac,822,1117.9654079861111,37.56363770833333,18671204.114285715,61764,75.138686
2025-12-16 15:00:00,site_e726c7cce5,755,1460.5393046875,49.074120637499995,9755963.953548387,25200,33.377483
2025-12-16 15:00:00,site_f5bcf8a88a,2488,1819.0649131944444,52.82564507916666,94470316.80000001,264960,106.495177
2025-12-16 16:00:00,site_ad3433ffac,746,641.2967152777777,21.547569633333328,15676445.257142857,48612,65.163539
2025-12-16 16:00:00,site_e726c7cce5,1022,1144.967223090278,38.47089869583333,13025820.484423961,34000,33.268102
2025-12-16 16:00:00,site_f5bcf8a88a,1832,933.7092178819444,27.114915687291667,66095801.599999994,189888,103.650655
2025-12-16 17:00:00,site_ad3433ffac,617,788.129199652778,26.481141108333336,9904304.457142856,25184,40.816856
2025-12-16 17:00:00,site_e726c7cce5,1091,1515.8819240451392,50.933632647916674,14776473.122211982,39808,36.487626
2025-12-16 17:00:00,site_f5bcf8a88a,1622,852.1112074652779,24.745309464791667,57577216.00000001,165056,101.760789
2025-12-16 18:00:00,site_ad3433ffac,1045,2123.2792708333336,71.3421835,15632652.800000003,37760,36.133971
2025-12-16 18:00:00,site_e726c7cce5,724,1573.4698042534721,52.86858542291667,9087477.323502302,23312,32.198895
2025-12-16 18:00:00,site_f5bcf8a88a,2877,1817.2598967013887,52.77322740020832,99884435.19999999,289984,100.793883
2025-12-16 19:00:00,site_ad3433ffac,801,889.5611145833334,29.88925345,10698367.542857144,22592,28.204744
2025-12-16 19:00:00,site_e726c7cce5,589,592.3649752604167,19.903463168749994,7648689.613271887,19168,32.543294
2025-12-16 19:00:00,site_f5bcf8a88a,3532,1434.3559496527778,41.65369677791667,124293907.2,367552,104.063420
2025-12-16 20:00:00,site_ad3433ffac,915,850.1533420138887,28.565152291666664,12328005.942857143,27536,30.093989
2025-12-16 20:00:00,site_e726c7cce5,1024,988.1633246527776,33.20228770833333,13334448.132718895,33024,32.250000
2025-12-16 20:00:00,site_f5bcf8a88a,2522,923.0662847222221,26.80584490833333,87768947.2,257024,101.912768
2025-12-16 21:00:00,site_ad3433ffac,1044,999.5290572916666,33.584176324999994,13623639.771428572,29040,27.816092
2025-12-16 21:00:00,site_e726c7cce5,857,825.0218072916668,27.720732725,10714055.845161289,24976,29.143524
2025-12-16 21:00:00,site_f5bcf8a88a,2183,779.7910303819443,22.645131522291667,74739571.20000002,220480,100.998626
2025-12-16 22:00:00,site_ad3433ffac,1325,664.1191215277777,22.31440248333333,17541493.942857143,41768,31.523019
2025-12-16 22:00:00,site_e726c7cce5,594,244.85202604166668,8.227028075,7249232.268387098,16752,28.202020
2025-12-16 22:00:00,site_f5bcf8a88a,952,367.8971779513888,10.683734047708338,33082515.200000003,98048,102.991597
2025-12-16 23:00:00,site_ad3433ffac,500,818.9851753472223,27.517901891666668,6728780.799999999,17264,34.528000
2025-12-16 23:00:00,site_e726c7cce5,234,666.7147378472222,22.401615191666664,2690403.91078341,6032,25.777778
2025-12-16 23:00:00,site_f5bcf8a88a,340,301.0585998263889,8.742741738958333,11872761.600000001,34944,102.776471
2025-12-17 00:00:00,site_ad3433ffac,275,556.2013350694443,18.68836485833333,5371174.4,17496,63.621818
2025-12-17 00:00:00,site_e726c7cce5,209,1140.1197278645834,38.30802285625,2166848.082580645,4656,22.277512
2025-12-17 00:00:00,site_f5bcf8a88a,533,641.3700651041668,18.625386690625,18212825.6,55808,104.705441
2025-12-17 01:00:00,site_ad3433ffac,241,157.7082951388889,5.2989987166666666,5395673.600000001,19664,81.593361
2025-12-17 01:00:00,site_e726c7cce5,163,160.10475043402778,5.379519614583333,2309924.8722580643,5776,35.435583
2025-12-17 01:00:00,site_f5bcf8a88a,530,178.63836024305556,5.187657981458331,17637907.199999996,54400,102.641509
2025-12-17 02:00:00,site_ad3433ffac,541,361.87994097222224,12.159166016666664,13547404.799999997,54092,99.985213
2025-12-17 02:00:00,site_e726c7cce5,30,29.165016927083336,0.9799445687499999,344500.02580645157,832,27.733333
2025-12-17 02:00:00,site_f5bcf8a88a,655,346.6304392361111,10.066147955416666,21680288.000000004,65600,100.152672
2025-12-17 03:00:00,site_ad3433ffac,368,797.3813802083334,26.792014375,7073393.371428573,23536,63.956522
2025-12-17 03:00:00,site_e726c7cce5,91,296.8817881944444,9.975228083333333,1235356.3664516131,3072,33.758242
2025-12-17 03:00:00,site_f5bcf8a88a,674,629.4184895833333,18.278312937499997,21806623.999999996,73088,108.439169
2025-12-17 04:00:00,site_ad3433ffac,378,260.25492100694447,8.744565345833333,7823358.62857143,26544,70.222222
2025-12-17 04:00:00,site_e726c7cce5,587,534.4350316840278,17.957017064583333,9206605.324976958,28224,48.081772
2025-12-17 04:00:00,site_f5bcf8a88a,728,333.86126996527776,9.695331279791665,23602790.400000002,77312,106.197802
2025-12-17 05:00:00,site_ad3433ffac,113,102.69733854166667,3.4506305750000004,2652501.942857143,7916,70.053097
2025-12-17 05:00:00,site_e726c7cce5,402,483.0865672743055,16.231708660416665,6508779.189677419,19360,48.159204
2025-12-17 05:00:00,site_f5bcf8a88a,863,488.9899487847223,14.200268112708333,28283699.199999996,96000,111.239861
2025-12-17 06:00:00,site_ad3433ffac,736,1539.5082126736113,51.72747594583333,16673762.742857145,58200,79.076087
2025-12-17 06:00:00,site_e726c7cce5,86,187.77546657986113,6.309255677083334,1159383.7537327188,3072,35.720930
2025-12-17 06:00:00,site_f5bcf8a88a,1397,1326.247824652778,38.51423682791666,46348864,157376,112.652827
2025-12-17 07:00:00,site_ad3433ffac,735,735.3266493055555,24.706975416666666,12510053.028571429,37820,51.455782
2025-12-17 07:00:00,site_e726c7cce5,878,974.3495915798612,32.73814627708333,11244084.763133638,28352,32.291572
2025-12-17 07:00:00,site_f5bcf8a88a,2551,1251.2853689236113,36.46868072791665,84334873.6,280128,109.811054
2025-12-17 08:00:00,site_ad3433ffac,394,373.6801571180556,12.555653279166664,6042365.714285714,17568,44.588832
2025-12-17 08:00:00,site_e726c7cce5,280,286.4621905381944,9.625129602083332,3520896.6370506915,8848,31.600000
2025-12-17 08:00:00,site_f5bcf8a88a,1911,758.9490156249999,22.03987941375,64495001.60000001,208768,109.245421
2025-12-17 09:00:00,site_ad3433ffac,90,123.78701562500001,4.159243725,1480642.742857143,4652,51.688889
2025-12-17 09:00:00,site_e726c7cce5,68,49.392190972222224,1.6595776166666665,845108.6864516129,1984,29.176471
2025-12-17 09:00:00,site_f5bcf8a88a,391,215.08198177083335,6.3138730745833325,12983104.000000002,41728,106.721228
2025-12-17 10:00:00,site_ad3433ffac,7,7.962738715277778,0.2675480208333333,133677.71428571432,576,82.285714
2025-12-17 10:00:00,site_e726c7cce5,8,4.429921875,0.148845375,99397.5329032258,240,30.000000
2025-12-17 10:00:00,site_f5bcf8a88a,32,48.39638107638889,1.526014355,1089216,3584,112.000000
2025-12-17 11:00:00,site_e726c7cce5,3,5.858730902777777,0.19685335833333328,44370.58064516129,96,32.000000
2025-12-17 11:00:00,site_f5bcf8a88a,6,9.078763888888888,0.2663213791666667,195852.8,576,96.000000
2025-12-17 12:00:00,site_ad3433ffac,1,4.016651041666666,0.13495947499999997,14729.142857142857,64,64.000000
2025-12-17 12:00:00,site_e726c7cce5,1,4.580088541666666,0.15389097499999996,13229.419354838712,32,32.000000
2025-12-17 20:00:00,site_e726c7cce5,1,0,0,0,32,32.000000
2025-12-18 08:00:00,site_e726c7cce5,1,1.0368020833333333,0.03483655,25152,96,96.000000
2025-12-18 09:00:00,site_e726c7cce5,120,125.85076822916665,4.2285858124999995,2908637.6405529957,10176,84.800000
2025-12-18 10:00:00,site_e726c7cce5,135,179.7901935763889,6.040950504166666,3105926.930875576,11232,83.200000
2025-12-18 11:00:00,site_e726c7cce5,198,211.76976258680557,7.115464022916665,4586862.304147465,16384,82.747475
2025-12-18 12:00:00,site_e726c7cce5,300,466.5311753472222,15.675447491666667,5899101.788018433,21920,73.066667
2025-12-18 13:00:00,site_e726c7cce5,330,357.0724557291667,11.9976345125,6893593.6589861745,24384,73.890909
2025-12-18 13:00:00,site_f5bcf8a88a,13,3.0761484375,0.089331350625,420480,1664,128.000000
2025-12-18 14:00:00,site_e726c7cce5,228,247.8321462673611,8.327160114583332,4449662.820276498,15744,69.052632
2025-12-18 14:00:00,site_f5bcf8a88a,48,25.103504340277777,0.7290057660416666,1613452.7999999998,5056,105.333333
2025-12-18 15:00:00,site_e726c7cce5,476,593.2583771701389,19.933481472916665,11994998.86894009,39120,82.184874
2025-12-18 15:00:00,site_f5bcf8a88a,116,93.34939322916667,2.7108663793749996,3924454.4000000004,12800,110.344828
2025-12-18 16:00:00,site_e726c7cce5,1493,1591.756273003472,53.48301077291666,37313613.56682028,123168,82.496986
2025-12-18 16:00:00,site_f5bcf8a88a,2287,1686.246917534722,48.96861048520832,78208070.4,248768,108.774814
2025-12-18 17:00:00,site_e726c7cce5,1813,1442.4910937500003,48.46770074999999,43350036.320737325,142400,78.543850
2025-12-18 17:00:00,site_f5bcf8a88a,2214,1225.5399366319446,35.589679759791665,76506496.00000001,232768,105.134598
2025-12-18 18:00:00,site_e726c7cce5,1585,783.4810069444445,26.32496183333333,35848710.15815668,116336,73.398107
2025-12-18 18:00:00,site_f5bcf8a88a,1266,399.64145920138884,11.605587975208335,43410892.8,136256,107.627172
2025-12-18 20:00:00,site_e726c7cce5,8,68.42157421875001,2.29896489375,185632.1474654378,672,84.000000
2025-12-18 20:00:00,site_f5bcf8a88a,2,6.804470486111111,0.19760182291666661,37324.8,192,96.000000
2025-12-18 21:00:00,site_e726c7cce5,84,289.8270672743056,9.738189460416667,1740616.258064516,5664,67.428571
2025-12-18 21:00:00,site_f5bcf8a88a,14,26.800281249999998,0.7782801675,493145.6,1280,91.428571
2025-12-18 22:00:00,site_ad3433ffac,175,77.03469878472222,2.588365879166666,4606065.828571428,10576,60.434286
2025-12-18 22:00:00,site_e726c7cce5,132,97.56295963541668,3.27811544375,2874092.2396313366,9728,73.696970
2025-12-18 22:00:00,site_f5bcf8a88a,47,18.404746527777778,0.5344738391666667,1717440,3904,83.063830
2025-12-18 23:00:00,site_ad3433ffac,3,34.221328125,1.1498366249999998,64281.59999999999,192,64.000000
2025-12-18 23:00:00,site_e726c7cce5,1,19.34534375,0.65000355,25536.000000000004,96,96.000000
2025-12-19 00:00:00,site_ad3433ffac,17,200.44912239583334,6.7350905125,314034.2857142857,992,58.352941
2025-12-19 00:00:00,site_e726c7cce5,11,254.99769357638888,8.567922504166667,189700.42396313365,608,55.272727
2025-12-19 00:00:00,site_f5bcf8a88a,17,22.65500260416667,0.657901275625,142720,1472,86.588235
2025-12-19 01:00:00,site_ad3433ffac,14,77.08727256944445,2.5901323583333333,362434.2857142857,1096,78.285714
2025-12-19 01:00:00,site_e726c7cce5,1,4.595359809027777,0.15440408958333332,18060.387096774193,32,32.000000
2025-12-19 01:00:00,site_f5bcf8a88a,12,34.41684375,0.9994651425000001,384332.80000000005,896,74.666667
2025-12-19 02:00:00,site_ad3433ffac,32,63.58400173611111,2.136422458333333,595368.2285714286,1336,41.750000
2025-12-19 02:00:00,site_e726c7cce5,20,30.54909678819444,1.026449652083333,342340.42396313365,1184,59.200000
2025-12-19 02:00:00,site_f5bcf8a88a,76,48.3520390625,1.404143214375,2652364.8,5440,71.578947
2025-12-19 03:00:00,site_ad3433ffac,17,21.81401388888889,0.7329508666666668,385869.7142857143,908,53.411765
2025-12-19 03:00:00,site_e726c7cce5,19,21.755735677083337,0.73099271875,310729.43778801843,736,38.736842
2025-12-19 03:00:00,site_f5bcf8a88a,119,60.11764583333334,1.7458164349999998,4130406.399999999,8256,69.378151
2025-12-19 04:00:00,site_ad3433ffac,8,1.4417986111111112,0.04844443333333333,160624.45714285714,548,68.500000
2025-12-19 04:00:00,site_e726c7cce5,9,9.912186631944445,0.33304947083333336,170455.29953917052,544,60.444444
2025-12-19 04:00:00,site_f5bcf8a88a,113,71.38197916666667,2.072932675,3945279.999999999,8000,70.796460
2025-12-19 05:00:00,site_ad3433ffac,7,6.6333203125,0.22287956250000002,227852.8,480,68.571429
2025-12-19 05:00:00,site_e726c7cce5,4,0.22094965277777778,0.007423908333333333,96630.85714285714,352,88.000000
2025-12-19 05:00:00,site_f5bcf8a88a,69,36.82081510416667,1.0692764706249998,2397158.4000000004,4928,71.420290
2025-12-19 06:00:00,site_ad3433ffac,9,7.1914609375000005,0.2416330875,176256,480,53.333333
2025-12-19 06:00:00,site_f5bcf8a88a,226,197.85678124999998,5.745760927499999,7528038.399999999,21568,95.433628
2025-12-19 07:00:00,site_ad3433ffac,7,4.8651875,0.1634703,148708.57142857142,416,59.428571
2025-12-19 07:00:00,site_f5bcf8a88a,344,283.2121423611111,8.224480614166666,11535616,33536,97.488372
2025-12-19 08:00:00,site_ad3433ffac,7,13.35781857638889,0.4488227041666667,194907.42857142858,640,91.428571
2025-12-19 08:00:00,site_e726c7cce5,7,9.863963541666665,0.33142917499999996,121427.17050691246,320,45.714286
2025-12-19 08:00:00,site_f5bcf8a88a,1490,1167.1873793402779,33.89512149604167,49532211.2,148224,99.479195
2025-12-19 09:00:00,site_e726c7cce5,2,2.427456597222222,0.08156254166666665,30692.571428571428,128,64.000000
2025-12-19 09:00:00,site_f5bcf8a88a,1099,1396.3136180555553,40.54894746833333,35567110.4,110764,100.786169
2025-12-19 10:00:00,site_e726c7cce5,2,1.3964027777777779,0.046919133333333335,30774.85714285714,128,64.000000
2025-12-19 10:00:00,site_f5bcf8a88a,3748,2453.0844131944436,71.24152763416669,122617158.40000004,380416,101.498399
2025-12-19 11:00:00,site_e726c7cce5,41,60.003295138888895,2.0161107166666667,824007.8156682027,2688,65.560976
2025-12-19 11:00:00,site_f5bcf8a88a,1716,1233.883339409722,35.83197217645833,56475673.60000001,176000,102.564103
2025-12-19 12:00:00,site_e726c7cce5,3,1.7058485243055554,0.05731651041666666,46143.70506912442,128,42.666667
2025-12-19 12:00:00,site_f5bcf8a88a,414,339.7532977430555,9.866435766458332,13739756.800000004,43392,104.811594
2025-12-19 13:00:00,site_e726c7cce5,34,135.20791015624997,4.542985781249999,668383.8525345621,2208,64.941176
2025-12-19 13:00:00,site_f5bcf8a88a,90,105.99402256944445,3.078066415416666,2975014.4000000004,9792,108.800000
2025-12-19 14:00:00,site_e726c7cce5,20,27.49073220486111,0.9236886020833333,371985.8433179723,1088,54.400000
2025-12-19 14:00:00,site_f5bcf8a88a,190,99.38657204861109,2.8861860522916665,6280761.6,17600,92.631579
2025-12-19 15:00:00,site_ad3433ffac,1,25.377078125,0.852669825,23204.571428571428,64,64.000000
2025-12-19 15:00:00,site_e726c7cce5,11,64.98207855902777,2.183397839583333,224568.33179723503,768,69.818182
2025-12-19 15:00:00,site_f5bcf8a88a,40,124.9927395833333,3.6297891575000003,1334726.4000000001,4032,100.800000
2025-12-19 16:00:00,site_e726c7cce5,3,0.0025034722222222225,8.411666666666666e-05,53485.71428571428,192,64.000000
2025-12-19 16:00:00,site_f5bcf8a88a,3,0.0027873263888888882,8.094395833333332e-05,95244.8,320,106.666667
2025-12-19 17:00:00,site_e726c7cce5,7,2.4456857638888887,0.08217504166666667,141860.57142857145,448,64.000000
2025-12-19 17:00:00,site_f5bcf8a88a,8,2.7282413194444444,0.07922812791666667,259110.4,832,104.000000
2025-12-19 18:00:00,site_e726c7cce5,1,1.9541883680555556,0.06566072916666667,6128.64,16,16.000000
2025-12-19 18:00:00,site_f5bcf8a88a,9,3.495305555555556,0.10150367333333334,288832,832,92.444444
2025-12-19 19:00:00,site_e726c7cce5,65,159.0183845486111,5.343017720833333,1210165.7541013823,4208,64.738462
2025-12-19 19:00:00,site_f5bcf8a88a,1,0.4885312499999999,0.014186947499999998,30592,128,128.000000
2025-12-19 20:00:00,site_e726c7cce5,2,0.0016779513888888885,5.637916666666665e-05,32176.36866359447,96,48.000000
2025-12-19 21:00:00,site_ad3433ffac,10,6.297177083333334,0.21158515,330837.94285714277,640,64.000000
2025-12-19 21:00:00,site_e726c7cce5,2,0.0016770833333333332,5.634999999999999e-05,32009.14285714286,128,64.000000
2025-12-19 21:00:00,site_f5bcf8a88a,1,0.0007378472222222221,2.142708333333333e-05,33292.799999999996,64,64.000000
2025-12-19 22:00:00,site_ad3433ffac,36,51.18721701388889,1.7198904916666666,925775.5428571429,2416,67.111111
2025-12-19 22:00:00,site_f5bcf8a88a,2,0.9554687500000001,0.027746812499999995,66355.2,128,64.000000
2025-12-19 23:00:00,site_e726c7cce5,1,0.0005729166666666666,1.9249999999999994e-05,24000,96,96.000000
2025-12-19 23:00:00,site_f5bcf8a88a,1,0.0007552083333333332,2.1931249999999994e-05,32486.399999999998,64,64.000000
2025-12-20 00:00:00,site_f5bcf8a88a,432,1168.2680746527774,33.926504887916664,13991744,49216,113.925926
2025-12-20 01:00:00,site_f5bcf8a88a,563,785.580599826389,22.81326061895833,18045683.200000003,65792,116.859680
2025-12-20 02:00:00,site_f5bcf8a88a,698,897.6828498263887,26.06870995895833,22460467.200000003,72256,103.518625
2025-12-20 03:00:00,site_e726c7cce5,3,2.492486111111111,0.08374753333333332,43924.64516129032,96,32.000000
2025-12-20 03:00:00,site_f5bcf8a88a,1061,1255.1286961805554,36.448937337083336,33932966.4,105408,99.347785
2025-12-20 04:00:00,site_e726c7cce5,65,106.51015017361112,3.578741045833333,1403692.9769585254,5408,83.200000
2025-12-20 04:00:00,site_f5bcf8a88a,1256,1638.780657986111,47.59019030791667,40620531.2,122496,97.528662
2025-12-20 05:00:00,site_e726c7cce5,222,808.6037599826388,27.16908633541667,4983729.40092166,18144,81.729730
2025-12-20 05:00:00,site_f5bcf8a88a,1528,3204.5543697916673,93.06025889874999,48974963.199999996,145600,95.287958
2025-12-20 06:00:00,site_e726c7cce5,703,702.0121401909721,23.587607910416665,14684647.89235023,51872,73.786629
2025-12-20 06:00:00,site_f5bcf8a88a,2809,1913.1513532986114,55.557915299791674,93427705.60000002,266432,94.849413
2025-12-20 07:00:00,site_e726c7cce5,1068,1249.343693576389,41.97794810416666,22249255.87465437,72304,67.700375
2025-12-20 07:00:00,site_f5bcf8a88a,3453,2284.9537934027776,66.35505816041668,115448083.2,323264,93.618303
2025-12-20 08:00:00,site_e726c7cce5,432,596.1667378472222,20.031202391666664,9365791.392442396,32592,75.444444
2025-12-20 08:00:00,site_f5bcf8a88a,3284,2721.2073975694448,79.02386282541667,109590547.20000002,299456,91.186358
2025-12-20 09:00:00,site_e726c7cce5,683,776.7591236979166,26.099106556249996,13387253.972350227,45056,65.967789
2025-12-20 09:00:00,site_f5bcf8a88a,3964,2587.0145095486114,75.12690135729166,131574982.39999999,351936,88.783047
2025-12-20 10:00:00,site_e726c7cce5,516,630.9500703125001,21.1999223625,10847987.612903226,37856,73.364341
2025-12-20 10:00:00,site_f5bcf8a88a,5334,4015.5891875,116.61271000500001,176645356.8,458624,85.981252
2025-12-20 11:00:00,site_e726c7cce5,128,122.99457465277779,4.132617708333333,2373916.313364055,7808,61.000000
2025-12-20 11:00:00,site_f5bcf8a88a,6749,3600.236180555555,104.55085868333336,223942220.79999998,628032,93.055564
2025-12-20 12:00:00,site_e726c7cce5,209,196.21551779513888,6.592841397916665,4369610.322580645,15104,72.267943
2025-12-20 12:00:00,site_f5bcf8a88a,4901,3661.280838541667,106.32359555125001,163511238.40000004,477952,97.521322
2025-12-20 13:00:00,site_e726c7cce5,239,208.2871067708333,6.998446787500001,4927272.110599078,17216,72.033473
2025-12-20 13:00:00,site_f5bcf8a88a,3869,2269.439546875,65.90452444125,128254041.6,389824,100.755751
2025-12-20 14:00:00,site_e726c7cce5,71,69.65783420138888,2.340503229166666,1420240.811059908,4800,67.605634
2025-12-20 14:00:00,site_f5bcf8a88a,3198,2279.897157118056,66.20821344270834,105766675.2,315136,98.541588
2025-12-20 15:00:00,site_ad3433ffac,1321,3622.267126736111,121.70817545833332,28060397.257142853,79352,60.069644
2025-12-20 15:00:00,site_e726c7cce5,21,27.36411631944444,0.9194343083333333,446682.2488479263,1568,74.666667
2025-12-20 15:00:00,site_f5bcf8a88a,2865,3184.097211805555,92.46618303083332,94151443.19999999,289664,101.104363
2025-12-20 16:00:00,site_ad3433ffac,1172,1155.3062734375,38.81829078749999,23794363.885714285,67460,57.559727
2025-12-20 16:00:00,site_e726c7cce5,25,30.42785503472222,1.0223759291666665,612675.539170507,2112,84.480000
2025-12-20 16:00:00,site_f5bcf8a88a,2464,1358.5193567708334,39.45140212062501,81786739.2,236992,96.181818
2025-12-20 17:00:00,site_ad3433ffac,1303,2087.4790147569447,70.13929489583333,27146093.25714286,84024,64.485035
2025-12-20 17:00:00,site_e726c7cce5,9,11.680306857638888,0.3924583104166666,161314.06451612903,576,64.000000
2025-12-20 17:00:00,site_f5bcf8a88a,2760,2385.7528585069444,69.28226301104166,90873625.60000001,277056,100.382609
2025-12-20 18:00:00,site_ad3433ffac,922,1372.9493046874998,46.131096637499994,19458259.65714286,59524,64.559653
2025-12-20 18:00:00,site_e726c7cce5,3,3.112064670138889,0.10456537291666668,59074.50691244239,192,64.000000
2025-12-20 18:00:00,site_f5bcf8a88a,2891,2226.477603298611,64.65690959979167,94531936,311488,107.744033
2025-12-20 19:00:00,site_ad3433ffac,876,918.5690078125001,30.863918662499998,19746354.285714287,69296,79.105023
2025-12-20 19:00:00,site_e726c7cce5,6,3.6497586805555553,0.12263189166666666,101540.57142857145,384,64.000000
2025-12-20 19:00:00,site_f5bcf8a88a,2742,1558.5830555555563,45.261251933333334,89607820.79999998,289088,105.429613
2025-12-20 20:00:00,site_ad3433ffac,1755,3016.9501848958334,101.36952621249998,36825139.2,118936,67.769801
2025-12-20 20:00:00,site_e726c7cce5,263,357.1074097222222,11.998808966666669,5455861.824884792,18432,70.083650
2025-12-20 20:00:00,site_f5bcf8a88a,2339,2276.981825520833,66.12355221312501,76279763.19999999,252544,107.970928
2025-12-20 21:00:00,site_ad3433ffac,1136,1164.608087673611,39.13083174583333,24780055.314285714,85732,75.468310
2025-12-20 21:00:00,site_e726c7cce5,712,704.6010086805557,23.674593891666667,14518222.451612903,49920,70.112360
2025-12-20 21:00:00,site_f5bcf8a88a,2238,1363.9465147569447,39.60900678854167,73161663.99999999,246208,110.012511
2025-12-20 22:00:00,site_ad3433ffac,769,485.87037847222234,16.325244716666663,16500121.142857142,56516,73.492848
2025-12-20 22:00:00,site_e726c7cce5,247,173.32191232638888,5.823616254166668,4778246.046082949,16608,67.238866
2025-12-20 22:00:00,site_f5bcf8a88a,942,437.86491753472205,12.715597205208331,30850291.199999996,99776,105.919321
2025-12-21 03:00:00,site_ad3433ffac,7,178.91811631944444,6.0116487083333325,174555.42857142858,704,100.571429
2025-12-21 04:00:00,site_ad3433ffac,4,129.60315277777778,4.354665933333333,64018.285714285725,256,64.000000
2025-12-21 04:00:00,site_e726c7cce5,4,114.62596006944443,3.851432258333333,69860.57142857143,256,64.000000
2025-12-21 05:00:00,site_ad3433ffac,2,50.13598524305556,1.6845691041666666,52333.714285714275,192,96.000000
2025-12-21 05:00:00,site_e726c7cce5,3,87.09194791666667,2.9262894499999996,48867.096774193546,128,42.666667
2025-12-21 05:00:00,site_f5bcf8a88a,13,117.7222578125,3.418654366875,256000,1536,118.153846
2025-12-21 06:00:00,site_ad3433ffac,14,409.2296979166667,13.750117849999999,256954.51428571428,488,34.857143
2025-12-21 06:00:00,site_f5bcf8a88a,25,103.82639149305555,3.015118408958333,222975.99999999997,2432,97.280000
2025-12-21 07:00:00,site_ad3433ffac,16,430.4934201388889,14.464578916666666,317641.14285714284,684,42.750000
2025-12-21 07:00:00,site_e726c7cce5,1,16.99290625,0.57096165,25056,96,96.000000
2025-12-21 07:00:00,site_f5bcf8a88a,28,72.76307899305556,2.1130398139583333,160966.4,2816,100.571429
2025-12-21 08:00:00,site_ad3433ffac,9,230.70229079861113,7.751596970833333,180750.17142857143,500,55.555556
2025-12-21 08:00:00,site_e726c7cce5,4,100.15339930555555,3.3651542166666664,69449.14285714286,256,64.000000
2025-12-21 08:00:00,site_f5bcf8a88a,16,29.583040798611112,0.8590915047916667,66329.6,1472,92.000000
2025-12-21 09:00:00,site_ad3433ffac,11,104.663046875,3.5166783749999997,242682.5142857143,608,55.272727
2025-12-21 09:00:00,site_e726c7cce5,34,247.39702690972223,8.312540104166665,695627.9447004609,2368,69.647059
2025-12-21 09:00:00,site_f5bcf8a88a,33,194.4511032986111,5.646860039791666,987187.2000000001,3328,100.848485
2025-12-21 10:00:00,site_ad3433ffac,148,288.47597309027776,9.692792695833333,3132758.8571428577,7444,50.297297
2025-12-21 10:00:00,site_e726c7cce5,502,962.4549592013889,32.33848662916667,8919248.56921659,26992,53.768924
2025-12-21 10:00:00,site_f5bcf8a88a,639,765.7797907986111,22.238245124791668,20875942.4,65728,102.860720
2025-12-21 11:00:00,site_ad3433ffac,752,692.693884548611,23.27451452083333,16782533.942857146,44932,59.750000
2025-12-21 11:00:00,site_e726c7cce5,442,962.5462009548611,32.341552352083326,7982244.17032258,23728,53.683258
2025-12-21 11:00:00,site_f5bcf8a88a,1389,561.3191362847224,16.300707717708335,44938880,146496,105.468683
2025-12-21 12:00:00,site_ad3433ffac,987,1080.655150173611,36.31001304583333,20874070.85714286,55136,55.862209
2025-12-21 12:00:00,site_e726c7cce5,680,818.3151219618055,27.495388097916667,12883898.349124424,41728,61.364706
2025-12-21 12:00:00,site_f5bcf8a88a,1293,624.6127048611111,18.138752949166665,41781561.599999994,136640,105.676721
2025-12-21 13:00:00,site_ad3433ffac,796,1929.5997421875,64.83455133749999,15973147.885714283,36180,45.452261
2025-12-21 13:00:00,site_e726c7cce5,368,680.6734210069445,22.87062694583333,6601270.880737327,20128,54.695652
2025-12-21 13:00:00,site_f5bcf8a88a,767,832.4318185763889,24.173820011458332,25132486.399999995,80576,105.053455
2025-12-21 14:00:00,site_ad3433ffac,1135,1366.7645381944444,45.92328848333332,23011858.742857143,52000,45.814978
2025-12-21 14:00:00,site_e726c7cce5,94,180.40141319444444,6.061487483333334,1412201.1251612904,4448,47.319149
2025-12-21 14:00:00,site_f5bcf8a88a,928,589.0025555555555,17.104634213333334,30637235.2,101184,109.034483
2025-12-21 15:00:00,site_ad3433ffac,764,895.73153125,30.096579449999997,15395104.457142856,36728,48.073298
2025-12-21 15:00:00,site_e726c7cce5,368,673.5633993055555,22.631730216666664,5348805.226175115,14944,40.608696
2025-12-21 15:00:00,site_f5bcf8a88a,731,681.8465295138889,19.80082321708333,23943526.4,77696,106.287278
2025-12-21 16:00:00,site_ad3433ffac,326,356.7384592013889,11.986412229166666,6277384.685714286,16132,49.484663
2025-12-21 16:00:00,site_e726c7cce5,218,364.95919748263884,12.262629035416667,2705839.825990783,7232,33.174312
2025-12-21 16:00:00,site_f5bcf8a88a,1327,716.4673958333333,20.806213175,43610144,140096,105.573474
2025-12-21 17:00:00,site_ad3433ffac,614,1133.8070902777777,38.095918233333336,12460566.400000002,38380,62.508143
